step,graph_idx,status,energy,fmax,temperature,pressure_eV_A3,volume_A3,density_g_cm3
0.0,0.0,0.0,-4199812.5,12.251091957092285,497.4545593261719,2.950197085738182e-05,81741.34375,1.0415465831756592
100.0,0.0,0.0,-4199809.5,11.699654579162598,497.74072265625,0.0016318147536367178,81746.9296875,1.0414752960205078
200.0,0.0,0.0,-4199801.0,14.00809097290039,497.01495361328125,0.0005923013668507338,81753.6875,1.0413892269134521
300.0,0.0,0.0,-4199805.0,12.098893165588379,505.8137512207031,-0.00037702382542192936,81759.7890625,1.041311502456665
400.0,0.0,0.0,-4199804.5,11.356081008911133,507.54669189453125,-0.0004976752679795027,81765.3125,1.0412412881851196
500.0,0.0,0.0,-4199806.0,12.820412635803223,506.36279296875,-0.0003467199858278036,81771.2734375,1.0411652326583862
600.0,0.0,0.0,-4199813.0,12.385201454162598,510.2106628417969,-0.0005061088595539331,81776.3671875,1.0411003828048706
700.0,0.0,0.0,-4199810.0,10.885417938232422,502.2545166015625,-6.414344534277916e-05,81778.8359375,1.0410689115524292
800.0,0.0,0.0,-4199810.5,14.099302291870117,499.6554260253906,0.00046710786409676075,81780.234375,1.0410511493682861
900.0,0.0,0.0,-4199813.5,11.50085163116455,501.58990478515625,0.00030849315226078033,81780.765625,1.0410444736480713
1000.0,0.0,0.0,-4199818.0,12.457273483276367,504.8225402832031,-0.0012815995141863823,81779.6171875,1.041059136390686
1100.0,0.0,0.0,-4199810.5,11.421834945678711,496.4608154296875,-0.0005329884588718414,81776.3359375,1.0411008596420288
1200.0,0.0,0.0,-4199809.5,12.66981029510498,496.2348327636719,-0.0004918600898236036,81771.6875,1.041159987449646
1300.0,0.0,0.0,-4199809.5,11.471261978149414,499.44720458984375,0.001220902195200324,81765.6953125,1.0412362813949585
1400.0,0.0,0.0,-4199806.0,10.057419776916504,502.814208984375,0.0008239226881414652,81759.515625,1.041314959526062
1500.0,0.0,0.0,-4199803.5,11.955026626586914,506.1025085449219,-0.0013610003516077995,81752.8671875,1.0413997173309326
1600.0,0.0,0.0,-4199798.5,13.774083137512207,501.78179931640625,-0.0010383222252130508,81744.6875,1.0415037870407104
1700.0,0.0,0.0,-4199798.5,11.13248348236084,499.65313720703125,-0.0008803161326795816,81736.1015625,1.041613221168518
1800.0,0.0,0.0,-4199799.0,12.487380981445312,496.294677734375,0.0019414948765188456,81727.875,1.0417181253433228
1900.0,0.0,0.0,-4199808.0,14.523502349853516,502.5679016113281,0.001172399614006281,81721.8359375,1.0417951345443726
2000.0,0.0,0.0,-4199808.5,10.142333030700684,501.0361328125,2.2387132048606873e-05,81717.2890625,1.0418530702590942
2100.0,0.0,0.0,-4199812.0,16.1121768951416,503.93115234375,-0.0011999474372714758,81713.5546875,1.041900634765625
2200.0,0.0,0.0,-4199804.5,11.04271411895752,495.3475341796875,-0.0007400712929666042,81710.515625,1.041939377784729
2300.0,0.0,0.0,-4199809.0,11.973319053649902,499.6639404296875,0.0012283108662813902,81708.421875,1.0419660806655884
2400.0,0.0,0.0,-4199808.5,12.599340438842773,499.39117431640625,0.00017811264842748642,81707.5859375,1.041976809501648
2500.0,0.0,0.0,-4199816.5,10.144472122192383,506.6148376464844,-0.0003251305315643549,81706.3046875,1.0419931411743164
2600.0,0.0,0.0,-4199813.5,10.698793411254883,502.39111328125,-0.00022037583403289318,81703.8984375,1.042023777961731
2700.0,0.0,0.0,-4199813.0,20.10215950012207,496.3099060058594,0.0002462812699377537,81699.390625,1.042081356048584
2800.0,0.0,0.0,-4199809.5,18.85764503479004,488.998291015625,-0.0002308124676346779,81694.0703125,1.042149305343628
2900.0,0.0,0.0,-4199814.5,15.213079452514648,496.10394287109375,-0.00025314907543361187,81689.4609375,1.042207956314087
3000.0,0.0,0.0,-4199811.0,10.75205135345459,501.76239013671875,8.961069397628307e-05,81685.6640625,1.0422563552856445
3100.0,0.0,0.0,-4199807.5,10.381402015686035,499.5633850097656,0.0005323311779648066,81680.890625,1.042317271232605
3200.0,0.0,0.0,-4199806.0,13.888406753540039,498.6164245605469,3.642123192548752e-05,81675.4609375,1.0423866510391235
3300.0,0.0,0.0,-4199815.0,11.367398262023926,507.63519287109375,-0.000768324127420783,81670.2265625,1.042453408241272
3400.0,0.0,0.0,-4199812.0,11.113028526306152,501.1856384277344,-0.0014890625607222319,81664.1171875,1.0425313711166382
