step,graph_idx,status,energy,fmax,temperature,pressure_eV_A3,volume_A3,density_g_cm3
0.0,0.0,0.0,-2099180.75,11.06732177734375,0.0,0.12025415152311325,35528.2421875,1.1981432437896729
