step,graph_idx,status,energy,fmax,temperature,pressure_eV_A3,volume_A3,density_g_cm3
0.0,0.0,0.0,-2098652.5,3.1272411346435547,97.32250213623047,0.0146695077419281,35528.2421875,1.198142647743225
100.0,0.0,0.0,-2098652.75,3.4099788665771484,99.02176666259766,0.013452005572617054,35531.28125,1.1980406045913696
200.0,0.0,0.0,-2098652.5,3.061185836791992,101.0212173461914,0.014364969916641712,35544.875,1.1975820064544678
300.0,0.0,0.0,-2098652.5,2.957456350326538,102.32592010498047,0.01360649336129427,35574.8125,1.196574330329895
400.0,0.0,0.0,-2098653.75,2.462360382080078,104.1325454711914,0.014518006704747677,35614.890625,1.195228099822998
500.0,0.0,0.0,-2098654.25,3.0013904571533203,102.26431274414062,0.013519417494535446,35648.36328125,1.1941057443618774
600.0,0.0,0.0,-2098655.75,2.681732654571533,100.01885223388672,0.015376800671219826,35674.3046875,1.193237543106079
700.0,0.0,0.0,-2098656.75,2.620830774307251,101.29814910888672,0.014214523136615753,35700.7265625,1.1923539638519287
800.0,0.0,0.0,-2098655.25,2.6335151195526123,98.49614715576172,0.014111348427832127,35732.453125,1.1912953853607178
900.0,0.0,0.0,-2098654.5,2.8193373680114746,98.18912506103516,0.012830994091928005,35767.5078125,1.190128207206726
1000.0,0.0,0.0,-2098654.5,3.209052801132202,98.32754516601562,0.01323870662599802,35798.18359375,1.1891083717346191
1100.0,0.0,0.0,-2098655.0,2.841552972793579,99.4360122680664,0.012009542435407639,35824.1328125,1.1882466077804565
1200.0,0.0,0.0,-2098655.75,2.805677652359009,100.50921630859375,0.0110702533274889,35850.73046875,1.1873652935028076
1300.0,0.0,0.0,-2098656.75,3.1615328788757324,99.43009185791016,0.012468949891626835,35882.1328125,1.186326265335083
1400.0,0.0,0.0,-2098657.5,2.753873109817505,97.69401550292969,0.013134478591382504,35916.609375,1.185187578201294
1500.0,0.0,0.0,-2098658.25,2.888831853866577,98.713623046875,0.012393847107887268,35944.703125,1.1842608451843262
1600.0,0.0,0.0,-2098659.0,2.982283592224121,100.67054748535156,0.014894656836986542,35966.08984375,1.1835570335388184
1700.0,0.0,0.0,-2098658.75,3.427824020385742,100.53759765625,0.01563115604221821,35989.55078125,1.1827856302261353
1800.0,0.0,0.0,-2098658.75,2.7015364170074463,101.03182983398438,0.015824103727936745,36022.59375,1.1817001104354858
1900.0,0.0,0.0,-2098658.0,3.381108283996582,99.9936294555664,0.012894248589873314,36062.6484375,1.1803877353668213
2000.0,0.0,0.0,-2098659.0,3.740265369415283,100.97299194335938,0.013099596835672855,36092.26171875,1.1794190406799316
2100.0,0.0,0.0,-2098661.25,2.943160057067871,100.58714294433594,0.012794389389455318,36114.03515625,1.1787080764770508
2200.0,0.0,0.0,-2098661.0,2.767392873764038,97.11713409423828,0.011179955676198006,36139.5390625,1.177876591682434
2300.0,0.0,0.0,-2098661.25,3.1109817028045654,95.97964477539062,0.010764685459434986,36173.48828125,1.1767710447311401
2400.0,0.0,0.0,-2098661.5,3.0922534465789795,97.50011444091797,0.012728541158139706,36210.55859375,1.1755664348602295
2500.0,0.0,0.0,-2098662.75,2.9360640048980713,101.23448181152344,0.012604198418557644,36243.5546875,1.174495816230774
2600.0,0.0,0.0,-2098662.5,3.0147995948791504,103.3031234741211,0.012912861071527004,36274.2890625,1.173500657081604
2700.0,0.0,0.0,-2098662.0,4.090127944946289,103.6822280883789,0.013435710221529007,36306.10546875,1.172472357749939
2800.0,0.0,0.0,-2098662.75,3.1467227935791016,101.82992553710938,0.014171259477734566,36339.3125,1.1714012622833252
