step,graph_idx,status,energy,fmax,temperature,pressure_eV_A3,volume_A3,density_g_cm3
0.0,0,0.0,-4197383.5,5.8765411376953125,248.92433166503906,0.0007958310889080167,129453.78125,0.6576665043830872
0.0,1,0.0,-4197339.5,5.281745433807373,294.4923400878906,0.0007012231508269906,129453.78125,0.6576665639877319
0.0,2,0.0,-4197299.5,5.52526330947876,349.6787414550781,0.0008390882285311818,129453.78125,0.6576663851737976
0.0,3,0.0,-4197253.0,6.5323076248168945,400.01812744140625,0.0007429852848872542,129453.78125,0.6576664447784424
0.0,4,0.0,-4197211.5,6.807645797729492,451.12432861328125,0.0010176856303587556,129453.78125,0.6576665043830872
100.0,0,0.0,-4197383.5,4.853801250457764,249.8707275390625,0.000818680739030242,129453.78125,0.6576664447784424
100.0,1,0.0,-4197337.0,6.134147644042969,294.68829345703125,0.00014387338887900114,129453.78125,0.6576664447784424
100.0,2,0.0,-4197298.0,5.350764274597168,349.9950256347656,0.0008972224313765764,129453.78125,0.6576664447784424
100.0,3,0.0,-4197256.5,6.233607769012451,404.19512939453125,0.0010244733421131968,129453.78125,0.6576664447784424
100.0,4,0.0,-4197214.0,6.9574666023254395,454.3188171386719,0.0009989168029278517,129453.78125,0.6576665043830872
200.0,0,0.0,-4197380.0,5.165406227111816,250.99839782714844,0.00026169937336817384,129454.1171875,0.6576647162437439
200.0,1,0.0,-4197337.0,6.091850757598877,301.121337890625,0.00010678754188120365,129453.78125,0.6576664447784424
200.0,2,0.0,-4197293.5,6.654605388641357,350.5626525878906,0.00034811627119779587,129453.9296875,0.6576656699180603
200.0,3,0.0,-4197252.5,6.242405891418457,400.80426025390625,0.0002105258172377944,129453.8125,0.6576663255691528
200.0,4,0.0,-4197210.0,8.235907554626465,449.8498229980469,0.00023692508693784475,129453.78125,0.6576664447784424
300.0,0,0.0,-4197373.0,5.427687644958496,247.96719360351562,0.0005078575923107564,129456.453125,0.6576529145240784
300.0,1,0.0,-4197337.5,6.459500312805176,305.9949645996094,0.0006436972762458026,129455.3203125,0.6576587557792664
300.0,2,0.0,-4197283.5,7.427573204040527,346.1683654785156,0.0004257260588929057,129456.2421875,0.6576539278030396
300.0,3,0.0,-4197247.0,6.114988803863525,395.79541015625,0.0006529006641358137,129455.921875,0.6576555371284485
300.0,4,0.0,-4197205.5,6.928468704223633,444.8937683105469,0.000984021695330739,129455.9453125,0.6576554179191589
400.0,0,0.0,-4197378.0,5.647617340087891,254.75148010253906,0.00038382457569241524,129462.3125,0.6576231122016907
400.0,1,0.0,-4197337.5,7.2590484619140625,306.4542541503906,0.0008760957280173898,129459.5,0.657637357711792
400.0,2,0.0,-4197290.0,6.710049629211426,357.0611877441406,0.0009301140671595931,129461.4453125,0.657627522945404
400.0,3,0.0,-4197247.5,6.04581356048584,397.99810791015625,0.0010637444211170077,129460.5390625,0.6576321125030518
400.0,4,0.0,-4197207.0,8.142285346984863,445.30206298828125,0.0011645073536783457,129460.8046875,0.6576308012008667
500.0,0,0.0,-4197378.5,5.337199687957764,253.13609313964844,0.0007693195948377252,129476.25,0.6575523614883423
500.0,1,0.0,-4197334.5,6.57177734375,301.0154724121094,0.00042755540926009417,129469.2890625,0.6575875878334045
500.0,2,0.0,-4197286.5,6.674014091491699,350.6808166503906,0.0006879211869090796,129473.8125,0.657564640045166
500.0,3,0.0,-4197250.0,6.038273334503174,401.2357177734375,0.0011146338656544685,129471.671875,0.6575755476951599
500.0,4,0.0,-4197212.5,6.914758682250977,449.6996765136719,0.0009457770502194762,129472.5,0.6575714349746704
600.0,0,0.0,-4197380.0,5.150204181671143,250.73638916015625,4.110601730644703e-05,129509.984375,0.657380998134613
600.0,1,0.0,-4197333.5,5.428347110748291,297.0802917480469,0.0005999149871058762,129493.546875,0.6574644446372986
600.0,2,0.0,-4197293.5,5.767230987548828,347.7138671875,0.0003591192653402686,129504.140625,0.6574106216430664
600.0,3,0.0,-4197249.5,7.028199672698975,400.5880126953125,0.0005430858582258224,129499.21875,0.6574356555938721
600.0,4,0.0,-4197209.5,6.5038275718688965,446.56268310546875,0.0006173584843054414,129501.2109375,0.6574257016181946
700.0,0,0.0,-4197380.0,5.098886013031006,248.52862548828125,0.000414712936617434,129584.7109375,0.6570019721984863
700.0,1,0.0,-4197336.5,5.3015923500061035,298.562744140625,0.0005747333634644747,129550.9140625,0.6571733355522156
700.0,2,0.0,-4197299.0,6.725935935974121,346.0648193359375,0.0010838902089744806,129572.4921875,0.657063901424408
700.0,3,0.0,-4197250.5,6.648593902587891,398.2065734863281,0.0003560030600056052,129563.0,0.6571120619773865
700.0,4,0.0,-4197209.0,7.230052471160889,446.9579772949219,0.0008832109160721302,129567.2578125,0.6570905447006226
800.0,0,0.0,-4197380.0,5.419236183166504,248.3428192138672,0.0009497158462181687,129693.7578125,0.656449556350708
800.0,1,0.0,-4197337.0,5.263035297393799,297.79547119140625,0.00035816070158034563,129655.234375,0.6566445827484131
800.0,2,0.0,-4197297.0,5.822706699371338,346.4709167480469,0.0005230995593592525,129679.578125,0.6565213203430176
800.0,3,0.0,-4197254.0,5.893070220947266,400.3058776855469,0.0007417629240080714,129669.203125,0.6565738320350647
800.0,4,0.0,-4197208.0,9.112180709838867,450.7982177734375,0.0011436250060796738,129674.3359375,0.656548023223877
900.0,0,0.0,-4197380.5,5.071315765380859,250.3140106201172,0.0006126356311142445,129774.1875,0.6560426354408264
900.0,1,0.0,-4197337.5,5.412327766418457,298.3280029296875,8.327665273100138e-05,129751.84375,0.6561557054519653
900.0,2,0.0,-4197297.0,6.050123691558838,350.86260986328125,0.0006328658200800419,129763.6953125,0.6560957431793213
900.0,3,0.0,-4197254.5,6.605269432067871,398.96600341796875,0.000708509236574173,129757.515625,0.6561269760131836
900.0,4,0.0,-4197208.0,6.751029014587402,453.3428955078125,0.0006264224648475647,129760.5859375,0.6561115980148315
1000.0,0,0.0,-4197379.5,4.872940540313721,250.59634399414062,0.0004541694070212543,129826.6796875,0.6557774543762207
1000.0,1,0.0,-4197340.5,6.581242561340332,301.4174499511719,0.00033037527464330196,129811.390625,0.6558546423912048
1000.0,2,0.0,-4197295.0,6.038806438446045,351.9111633300781,0.0004241454880684614,129817.28125,0.6558248400688171
1000.0,3,0.0,-4197250.5,6.789970874786377,391.7033996582031,0.0009078547591343522,129812.78125,0.6558476686477661
1000.0,4,0.0,-4197208.5,6.779233932495117,449.8481750488281,0.0007191656623035669,129814.734375,0.655837893486023
1100.0,0,0.0,-4197380.5,5.005860805511475,253.86907958984375,0.00031416298588737845,129877.3828125,0.6555213928222656
1100.0,1,0.0,-4197340.5,5.979290008544922,302.818359375,0.0006239942740648985,129860.2109375,0.6556081175804138
1100.0,2,0.0,-4197295.5,5.820672035217285,355.6812438964844,-5.133042577654123e-05,129866.3203125,0.6555772423744202
1100.0,3,0.0,-4197257.5,6.161989688873291,400.3460998535156,2.8416397981345654e-05,129861.7890625,0.6556001305580139
1100.0,4,0.0,-4197212.0,8.016792297363281,445.25372314453125,0.0003959345631301403,129863.140625,0.6555933952331543
1200.0,0,0.0,-4197379.0,5.0586256980896,252.31222534179688,0.0001758465077728033,129949.84375,0.6551558375358582
1200.0,1,0.0,-4197332.5,5.4120306968688965,298.14093017578125,0.0007419204339385033,129922.359375,0.6552945375442505
1200.0,2,0.0,-4197293.0,6.656242370605469,352.8501892089844,-4.787009675055742e-05,129934.234375,0.6552346348762512
1200.0,3,0.0,-4197247.0,7.121275901794434,393.4519348144531,0.0005029492313042283,129927.3203125,0.6552694439888
1200.0,4,0.0,-4197212.0,7.460528373718262,441.0574035644531,0.0009491078089922667,129929.46875,0.6552587747573853
1300.0,0,0.0,-4197380.0,4.88309907913208,251.28248596191406,0.0001449541887268424,130049.71875,0.6546527743339539
1300.0,1,0.0,-4197331.0,6.018698215484619,301.9410400390625,0.0007566839340142906,130016.4609375,0.6548202037811279
1300.0,2,0.0,-4197296.5,7.675224304199219,354.337890625,0.0012003546580672264,130031.53125,0.6547442674636841
1300.0,3,0.0,-4197250.0,7.156989097595215,407.638427734375,0.0011061038821935654,130023.5234375,0.6547846794128418
1300.0,4,0.0,-4197217.0,6.332432270050049,447.78375244140625,0.001217587385326624,130026.6015625,0.6547691226005554
1400.0,0,0.0,-4197381.0,5.854874610900879,247.45504760742188,0.0006064064800739288,130135.1953125,0.6542227864265442
1400.0,1,0.0,-4197333.5,5.741707801818848,306.5785827636719,9.11845127120614e-05,130113.515625,0.6543317437171936
1400.0,2,0.0,-4197295.0,5.932031154632568,343.1315612792969,0.0010579221416264772,130119.5234375,0.6543015241622925
1400.0,3,0.0,-4197242.5,7.043379783630371,407.19708251953125,0.0004885549424216151,130114.734375,0.6543256640434265
1400.0,4,0.0,-4197203.0,8.811217308044434,438.5258483886719,-0.00025568297132849693,130116.765625,0.6543154120445251
1500.0,0,0.0,-4197383.5,4.978729724884033,246.39537048339844,0.0005178364808671176,130194.234375,0.6539261937141418
1500.0,1,0.0,-4197329.0,5.523699760437012,297.6515197753906,4.197238013148308e-05,130180.3515625,0.653995931148529
