step,graph_idx,status,energy,fmax,temperature,pressure_eV_A3,volume_A3,density_g_cm3
0.0,0.0,0.0,-2100091.0,4.899106025695801,199.06558227539062,-0.0018268786370754242,35528.2421875,1.1981430053710938
100.0,0.0,0.0,-2100090.5,4.658620357513428,198.25035095214844,-0.0028665801510214806,35515.2265625,1.1985818147659302
200.0,0.0,0.0,-2100089.0,4.466000080108643,196.0261993408203,-0.003047703532502055,35474.80859375,1.1999475955963135
300.0,0.0,0.0,-2100091.0,4.562994003295898,201.96817016601562,-0.002698042429983616,35407.87890625,1.2022161483764648
400.0,0.0,0.0,-2100090.0,4.196726322174072,201.99807739257812,-0.002642706036567688,35315.98046875,1.2053442001342773
500.0,0.0,0.0,-2100090.75,4.579044818878174,205.38351440429688,-0.0019040968036279082,35201.17578125,1.209275484085083
600.0,0.0,0.0,-2100090.25,5.080109119415283,204.11216735839844,-0.0033098338171839714,35065.6015625,1.2139508724212646
700.0,0.0,0.0,-2100093.0,4.482365608215332,204.97434997558594,-0.001773762865923345,34910.70703125,1.219336986541748
800.0,0.0,0.0,-2100094.25,4.3924336433410645,199.01417541503906,-0.0020144707523286343,34739.71484375,1.2253386974334717
900.0,0.0,0.0,-2100097.25,5.093286991119385,199.4066162109375,-0.0010508815757930279,34556.2421875,1.2318445444107056
1000.0,0.0,0.0,-2100096.25,5.322915077209473,195.4868621826172,-0.0017438670620322227,34365.328125,1.2386879920959473
1100.0,0.0,0.0,-2100098.0,5.003230571746826,200.42291259765625,-0.002651978749781847,34171.87109375,1.2457003593444824
1200.0,0.0,0.0,-2100095.75,4.093423366546631,198.3798828125,-0.0009045558981597424,33980.19140625,1.2527273893356323
1300.0,0.0,0.0,-2100097.0,4.612897872924805,201.85366821289062,-0.0004931873409077525,33794.640625,1.2596054077148438
1400.0,0.0,0.0,-2100095.75,4.621188163757324,198.03640747070312,0.0011719702742993832,33619.41015625,1.2661707401275635
1500.0,0.0,0.0,-2100099.5,4.1267499923706055,200.82093811035156,-0.0012554882559925318,33457.46875,1.27229905128479
1600.0,0.0,0.0,-2100099.25,3.77643084526062,192.58966064453125,-0.00021368975285440683,33308.859375,1.2779759168624878
1700.0,0.0,0.0,-2100102.0,4.285223960876465,196.2566680908203,0.0006544884527102113,33174.82421875,1.2831389904022217
1800.0,0.0,0.0,-2100103.25,4.807084560394287,201.1057586669922,0.0007313288515433669,33054.9921875,1.2877908945083618
1900.0,0.0,0.0,-2100102.75,4.260363578796387,203.1465301513672,0.0015499945729970932,32948.37109375,1.291958212852478
2000.0,0.0,0.0,-2100099.5,4.3115081787109375,199.3461456298828,3.4210970625281334e-06,32855.5859375,1.2956067323684692
2100.0,0.0,0.0,-2100099.0,4.35549259185791,200.07923889160156,0.0014523688005283475,32776.2109375,1.2987442016601562
2200.0,0.0,0.0,-2100099.5,4.322354793548584,201.20022583007812,0.0009605317609384656,32710.814453125,1.3013406991958618
2300.0,0.0,0.0,-2100100.25,4.838162422180176,198.48635864257812,0.002502238377928734,32659.73046875,1.303376317024231
2400.0,0.0,0.0,-2100103.25,4.19489860534668,195.43142700195312,0.0014754226431250572,32623.5390625,1.3048222064971924
2500.0,0.0,0.0,-2100104.25,4.944601058959961,193.27197265625,0.0008183395257219672,32600.490234375,1.3057447671890259
2600.0,0.0,0.0,-2100103.75,4.047272205352783,194.48379516601562,0.0018434789963066578,32588.853515625,1.3062108755111694
2700.0,0.0,0.0,-2100102.5,5.329443454742432,197.48239135742188,0.0010779064614325762,32589.03515625,1.3062033653259277
2800.0,0.0,0.0,-2100100.0,4.375762939453125,198.24166870117188,0.002319027204066515,32601.51953125,1.3057034015655518
2900.0,0.0,0.0,-2100100.5,4.022710800170898,202.01766967773438,0.0006430225912481546,32626.7109375,1.3046953678131104
