step,graph_idx,status,energy,fmax,temperature,pressure_eV_A3,volume_A3,density_g_cm3
0.0,0.0,0.0,-4200134.0,7.44439697265625,198.61233520507812,-0.00014559202827513218,69390.4453125,1.2269327640533447
100.0,0.0,0.0,-4200134.5,7.916532516479492,199.8133087158203,0.0006891080411151052,69399.2890625,1.2267764806747437
200.0,0.0,0.0,-4200135.5,7.244179725646973,200.5436553955078,-0.000761781819164753,69406.3515625,1.226651668548584
300.0,0.0,0.0,-4200135.0,8.343213081359863,199.75633239746094,-0.0003982646157965064,69411.0625,1.2265682220458984
400.0,0.0,0.0,-4200137.5,8.739776611328125,203.49046325683594,-0.000846153823658824,69412.0390625,1.2265510559082031
500.0,0.0,0.0,-4200131.5,6.856101036071777,200.35301208496094,0.0005623666802421212,69409.4140625,1.226597547531128
600.0,0.0,0.0,-4200132.0,7.752834796905518,202.84326171875,0.0012709245784208179,69405.125,1.2266732454299927
700.0,0.0,0.0,-4200129.5,10.145064353942871,202.13052368164062,-0.0009483448229730129,69400.3359375,1.2267580032348633
800.0,0.0,0.0,-4200129.0,8.540149688720703,203.23802185058594,-0.001072671147994697,69393.296875,1.2268823385238647
900.0,0.0,0.0,-4200126.5,10.175889015197754,201.68978881835938,-0.0008299926994368434,69383.4765625,1.2270559072494507
1000.0,0.0,0.0,-4200131.5,9.7974853515625,203.6075439453125,0.0014807250117883086,69371.71875,1.2272639274597168
1100.0,0.0,0.0,-4200132.5,9.947258949279785,202.53321838378906,0.001229063025675714,69359.3828125,1.2274821996688843
1200.0,0.0,0.0,-4200132.5,8.377141952514648,203.30609130859375,-0.0006113059353083372,69346.484375,1.2277106046676636
1300.0,0.0,0.0,-4200134.0,8.088473320007324,202.9901123046875,-0.0009803028078749776,69331.4375,1.22797691822052
1400.0,0.0,0.0,-4200133.0,7.754315376281738,200.25706481933594,-0.0016756613040342927,69313.9765625,1.2282863855361938
1500.0,0.0,0.0,-4200133.0,6.975509166717529,199.05352783203125,0.0010025124065577984,69294.0703125,1.2286391258239746
1600.0,0.0,0.0,-4200128.5,8.564805030822754,195.40267944335938,0.0011954744113609195,69274.4609375,1.2289868593215942
1700.0,0.0,0.0,-4200136.5,8.158950805664062,203.5518341064453,0.0014432836323976517,69255.8515625,1.2293171882629395
1800.0,0.0,0.0,-4200128.5,8.982587814331055,194.05300903320312,-0.0006885034963488579,69236.9375,1.229653000831604
1900.0,0.0,0.0,-4200134.5,7.151742458343506,199.89967346191406,-0.0018844078294932842,69216.4375,1.2300173044204712
2000.0,0.0,0.0,-4200129.0,9.228419303894043,195.0132293701172,8.003984112292528e-05,69194.9453125,1.230399250984192
2100.0,0.0,0.0,-4200134.0,7.356417179107666,199.14346313476562,0.0001470154384151101,69175.1796875,1.2307507991790771
2200.0,0.0,0.0,-4200138.0,7.01227331161499,202.2625274658203,0.0009337253286503255,69156.9453125,1.2310752868652344
2300.0,0.0,0.0,-4200133.5,7.301814556121826,197.0994110107422,-0.0003214942989870906,69139.625,1.2313836812973022
2400.0,0.0,0.0,-4200138.0,7.040478706359863,200.68394470214844,0.00019301963038742542,69121.6484375,1.2317038774490356
2500.0,0.0,0.0,-4200133.5,6.911613941192627,196.1079559326172,0.0003574806032702327,69105.8984375,1.2319846153259277
2600.0,0.0,0.0,-4200135.5,9.963031768798828,199.4890899658203,-0.00014036742504686117,69092.875,1.2322168350219727
2700.0,0.0,0.0,-4200129.5,8.377496719360352,196.0837860107422,0.00046474288683384657,69081.390625,1.2324219942092896
2800.0,0.0,0.0,-4200131.5,7.673644065856934,201.08425903320312,-0.0008309266995638609,69071.3828125,1.2326003313064575
2900.0,0.0,0.0,-4200129.0,10.166440963745117,199.9303436279297,0.0018082866445183754,69062.3515625,1.2327616214752197
3000.0,0.0,0.0,-4200132.5,8.264492988586426,203.48556518554688,0.0001426534727215767,69057.5,1.2328482866287231
3100.0,0.0,0.0,-4200133.5,6.8989458084106445,203.15399169921875,-0.00020773569121956825,69055.1171875,1.2328906059265137
3200.0,0.0,0.0,-4200128.5,8.599443435668945,196.0076904296875,-0.0013004873180761933,69054.8984375,1.2328946590423584
3300.0,0.0,0.0,-4200133.0,6.57885217666626,200.7935028076172,-0.00039944821037352085,69056.53125,1.2328654527664185
